SourceFile,FileName,GPSLatitude,GPSLongitude
images/LAmetro-D-line-corridor_2026-04-10_468.jpg,LAmetro-D-line-corridor_2026-04-10_468.jpg,34.0541583333333,-118.343636111111
images/LAmetro-D-line-corridor_2026-03-13_080.jpg,LAmetro-D-line-corridor_2026-03-13_080.jpg,34.0654027777778,-118.310377777778
images/LAmetro-D-line-corridor_2026-04-10_440.jpg,LAmetro-D-line-corridor_2026-04-10_440.jpg,34.0729027777778,-118.338486111111
images/LAmetro-D-line-corridor_2026-04-10_454.jpg,LAmetro-D-line-corridor_2026-04-10_454.jpg,34.0575222222222,-118.355902777778
images/LAmetro-D-line-corridor_2026-03-13_094.jpg,LAmetro-D-line-corridor_2026-03-13_094.jpg,34.065025,-118.309027777778
images/LAmetro-D-line-corridor_2026-03-24_246.jpg,LAmetro-D-line-corridor_2026-03-24_246.jpg,34.063075,-118.362227777778
images/LAmetro-D-line-corridor_2026-04-10_483.jpg,LAmetro-D-line-corridor_2026-04-10_483.jpg,34.0478527777778,-118.330169444444
images/LAmetro-D-line-corridor_2026-03-13_057.jpg,LAmetro-D-line-corridor_2026-03-13_057.jpg,34.06355,-118.309119444444
images/LAmetro-D-line-corridor_2026-04-10_497.jpg,LAmetro-D-line-corridor_2026-04-10_497.jpg,34.051875,-118.368019444444
images/LAmetro-D-line-corridor_2026-04-10_642.jpg,LAmetro-D-line-corridor_2026-04-10_642.jpg,34.0622972222222,-118.399186111111
images/LAmetro-D-line-corridor_2026-04-10_656.jpg,LAmetro-D-line-corridor_2026-04-10_656.jpg,34.0529777777778,-118.310219444444
images/LAmetro-D-line-corridor_2026-04-10_681.jpg,LAmetro-D-line-corridor_2026-04-10_681.jpg,34.0640861111111,-118.399038888889
images/LAmetro-D-line-corridor_2026-04-10_695.jpg,LAmetro-D-line-corridor_2026-04-10_695.jpg,34.0630277777778,-118.399222222222
images/LAmetro-D-line-corridor_2026-04-10_683.jpg,LAmetro-D-line-corridor_2026-04-10_683.jpg,34.0830222222222,-118.344588888889
images/LAmetro-D-line-corridor_2026-04-10_697.jpg,LAmetro-D-line-corridor_2026-04-10_697.jpg,34.0834805555556,-118.331055555556
images/LAmetro-D-line-corridor_2026-04-10_640.jpg,LAmetro-D-line-corridor_2026-04-10_640.jpg,34.0526,-118.351202777778
images/LAmetro-D-line-corridor_2026-04-10_654.jpg,LAmetro-D-line-corridor_2026-04-10_654.jpg,34.0671055555556,-118.396263888889
images/LAmetro-D-line-corridor_2026-04-10_668.jpg,LAmetro-D-line-corridor_2026-04-10_668.jpg,34.0480416666667,-118.327897222222
images/LAmetro-D-line-corridor_2026-04-10_481.jpg,LAmetro-D-line-corridor_2026-04-10_481.jpg,34.0588083333333,-118.345413888889
images/LAmetro-D-line-corridor_2026-04-10_495.jpg,LAmetro-D-line-corridor_2026-04-10_495.jpg,34.067025,-118.394377777778
images/LAmetro-D-line-corridor_2026-03-13_055.jpg,LAmetro-D-line-corridor_2026-03-13_055.jpg,34.0762166666667,-118.311722222222
images/LAmetro-D-line-corridor_2026-03-24_244.jpg,LAmetro-D-line-corridor_2026-03-24_244.jpg,34.0621111111111,-118.331794444444
images/LAmetro-D-line-corridor_2026-04-10_442.jpg,LAmetro-D-line-corridor_2026-04-10_442.jpg,34.0575138888889,-118.364105555556
